correlation,lag,start_time,Template_Name,Audio_File
0.18671048,-1251036,139.1819954648526,template_1,sample_audio/test_dset_2.wav
0.18562135,-1251047,139.18149659863946,template_1,sample_audio/test_dset_2.wav
0.18062335,-1251067,139.180589569161,template_1,sample_audio/test_dset_2.wav
0.17611478,-1251057,139.18104308390022,template_1,sample_audio/test_dset_2.wav
0.1759126,-1251088,139.17963718820863,template_1,sample_audio/test_dset_2.wav
0.17546016,-1251026,139.18244897959184,template_1,sample_audio/test_dset_2.wav
0.17384529,-1251077,139.18013605442178,template_1,sample_audio/test_dset_2.wav
0.17099962,-1251046,139.18154195011337,template_1,sample_audio/test_dset_2.wav
0.17031918,-1251016,139.18290249433107,template_1,sample_audio/test_dset_2.wav
0.16593662,-1251056,139.18108843537414,template_1,sample_audio/test_dset_2.wav
0.1653312,-1251015,139.182947845805,template_1,sample_audio/test_dset_2.wav
0.16434667,-1251068,139.18054421768707,template_1,sample_audio/test_dset_2.wav
0.16308647,-1251037,139.1819501133787,template_1,sample_audio/test_dset_2.wav
0.15976353,-1251210,139.17410430839,template_1,sample_audio/test_dset_2.wav
0.1596333,-1251006,139.1833560090703,template_1,sample_audio/test_dset_2.wav
0.15557398,-1251078,139.18009070294784,template_1,sample_audio/test_dset_2.wav
0.15556175,-1251025,139.18249433106575,template_1,sample_audio/test_dset_2.wav
0.15456943,-1251005,139.18340136054422,template_1,sample_audio/test_dset_2.wav
0.15238644,-1251231,139.17315192743763,template_1,sample_audio/test_dset_2.wav
0.15001404,-1251241,139.17269841269842,template_1,sample_audio/test_dset_2.wav
0.14711647,-1251251,139.1722448979592,template_1,sample_audio/test_dset_2.wav
0.14666966,-1250985,139.18430839002266,template_1,sample_audio/test_dset_2.wav
0.1447588,-1251230,139.17319727891157,template_1,sample_audio/test_dset_2.wav
0.144397,-1251098,139.1791836734694,template_1,sample_audio/test_dset_2.wav
0.14250645,-1250995,139.18385487528346,template_1,sample_audio/test_dset_2.wav
0.14074042,-1251027,139.18240362811792,template_1,sample_audio/test_dset_2.wav
0.13735616,-1251190,139.17501133786848,template_1,sample_audio/test_dset_2.wav
0.13658945,-1251099,139.17913832199545,template_1,sample_audio/test_dset_2.wav
0.1357005,-1251220,139.1736507936508,template_1,sample_audio/test_dset_2.wav
0.13564327,-1251058,139.1809977324263,template_1,sample_audio/test_dset_2.wav
0.13522792,-1250294,139.2156462585034,template_1,sample_audio/test_dset_2.wav
0.13507168,-1251200,139.17455782312925,template_1,sample_audio/test_dset_2.wav
0.13426042,-1251189,139.1750566893424,template_1,sample_audio/test_dset_2.wav
0.13423455,-1250099,139.22448979591837,template_1,sample_audio/test_dset_2.wav
0.13410786,-1251159,139.1764172335601,template_1,sample_audio/test_dset_2.wav
0.13327223,-1251035,139.18204081632652,template_1,sample_audio/test_dset_2.wav
0.13212453,-1251087,139.17968253968255,template_1,sample_audio/test_dset_2.wav
0.13203938,-1251180,139.17546485260772,template_1,sample_audio/test_dset_2.wav
0.13166554,-1250120,139.223537414966,template_1,sample_audio/test_dset_2.wav
0.12899484,-1251048,139.18145124716554,template_1,sample_audio/test_dset_2.wav
0.12870227,-1250090,139.22489795918366,template_1,sample_audio/test_dset_2.wav
0.12835112,-1251066,139.18063492063493,template_1,sample_audio/test_dset_2.wav
0.12806407,-1250852,139.19034013605443,template_1,sample_audio/test_dset_2.wav
0.12805237,-1250100,139.22444444444446,template_1,sample_audio/test_dset_2.wav
0.1276902,-1251119,139.178231292517,template_1,sample_audio/test_dset_2.wav
0.12686992,-1250069,139.22585034013605,template_1,sample_audio/test_dset_2.wav
0.12685403,-1251221,139.17360544217686,template_1,sample_audio/test_dset_2.wav
0.12667385,-1251109,139.17868480725625,template_1,sample_audio/test_dset_2.wav
0.1251427,-1250984,139.1843537414966,template_1,sample_audio/test_dset_2.wav
0.12491341,-1251211,139.1740589569161,template_1,sample_audio/test_dset_2.wav
0.12420998,-1251240,139.17274376417234,template_1,sample_audio/test_dset_2.wav
0.124187395,-1250273,139.21659863945578,template_1,sample_audio/test_dset_2.wav
0.124168806,-1251250,139.1722902494331,template_1,sample_audio/test_dset_2.wav
0.12412507,-1250111,139.22394557823128,template_1,sample_audio/test_dset_2.wav
0.12408931,-1250079,139.2253968253968,template_1,sample_audio/test_dset_2.wav
0.12374948,-1250110,139.22399092970522,template_1,sample_audio/test_dset_2.wav
0.12365682,-1250832,139.19124716553287,template_1,sample_audio/test_dset_2.wav
