correlation,lag,start_time,Template_Name,Audio_File
0.1241013,-554546,170.76884353741497,template_2,sample_audio/test_dset_2.wav
0.12349743,-554547,170.76879818594105,template_2,sample_audio/test_dset_2.wav
0.120361105,-554545,170.76888888888888,template_2,sample_audio/test_dset_2.wav
0.11992043,-554548,170.7687528344671,template_2,sample_audio/test_dset_2.wav
0.115549155,-554581,170.76725623582766,template_2,sample_audio/test_dset_2.wav
0.114931226,-554582,170.76721088435374,template_2,sample_audio/test_dset_2.wav
0.11347575,-554580,170.76730158730157,template_2,sample_audio/test_dset_2.wav
0.11223802,-554549,170.7687074829932,template_2,sample_audio/test_dset_2.wav
0.111826204,-554544,170.76893424036282,template_2,sample_audio/test_dset_2.wav
0.11178328,-554583,170.76716553287983,template_2,sample_audio/test_dset_2.wav
0.10595883,-554579,170.76734693877552,template_2,sample_audio/test_dset_2.wav
0.10394736,-554584,170.7671201814059,template_2,sample_audio/test_dset_2.wav
0.102859735,-554513,170.77034013605441,template_2,sample_audio/test_dset_2.wav
0.10179119,-554512,170.77038548752836,template_2,sample_audio/test_dset_2.wav
0.1010332,-554550,170.76866213151928,template_2,sample_audio/test_dset_2.wav
0.10077772,-554543,170.76897959183674,template_2,sample_audio/test_dset_2.wav
0.09980049,-554514,170.7702947845805,template_2,sample_audio/test_dset_2.wav
0.09714553,-554511,170.77043083900227,template_2,sample_audio/test_dset_2.wav
0.0939559,-554578,170.76739229024943,template_2,sample_audio/test_dset_2.wav
0.09362853,-554480,170.77183673469386,template_2,sample_audio/test_dset_2.wav
0.09358057,-554515,170.77024943310659,template_2,sample_audio/test_dset_2.wav
0.09341851,-554479,170.7718820861678,template_2,sample_audio/test_dset_2.wav
0.09203126,-554481,170.77179138321995,template_2,sample_audio/test_dset_2.wav
0.09111094,-554446,170.77337868480726,template_2,sample_audio/test_dset_2.wav
0.09076403,-554447,170.77333333333334,template_2,sample_audio/test_dset_2.wav
0.09007742,-554585,170.76707482993197,template_2,sample_audio/test_dset_2.wav
0.089831114,-554478,170.77192743764172,template_2,sample_audio/test_dset_2.wav
0.08965979,-554510,170.7704761904762,template_2,sample_audio/test_dset_2.wav
0.087266654,-554445,170.77342403628117,template_2,sample_audio/test_dset_2.wav
0.08717045,-554482,170.77174603174603,template_2,sample_audio/test_dset_2.wav
0.08695212,-554448,170.7732879818594,template_2,sample_audio/test_dset_2.wav
0.086828195,-554542,170.76902494331065,template_2,sample_audio/test_dset_2.wav
0.08656931,-554616,170.76566893424035,template_2,sample_audio/test_dset_2.wav
0.08630365,-554615,170.7657142857143,template_2,sample_audio/test_dset_2.wav
0.08609638,-554551,170.76861678004536,template_2,sample_audio/test_dset_2.wav
0.08403035,-554617,170.76562358276644,template_2,sample_audio/test_dset_2.wav
0.0834286,-554614,170.7657596371882,template_2,sample_audio/test_dset_2.wav
0.08331936,-554516,170.77020408163264,template_2,sample_audio/test_dset_2.wav
0.08330695,-554649,170.7641723356009,template_2,sample_audio/test_dset_2.wav
0.08318705,-554684,170.7625850340136,template_2,sample_audio/test_dset_2.wav
0.08306722,-554650,170.764126984127,template_2,sample_audio/test_dset_2.wav
0.08222229,-554477,170.77197278911564,template_2,sample_audio/test_dset_2.wav
0.08128931,-554577,170.76743764172335,template_2,sample_audio/test_dset_2.wav
0.08102929,-554648,170.76421768707482,template_2,sample_audio/test_dset_2.wav
0.08087152,-554449,170.77324263038548,template_2,sample_audio/test_dset_2.wav
0.08078094,-554444,170.7734693877551,template_2,sample_audio/test_dset_2.wav
0.08071645,-554683,170.76263038548754,template_2,sample_audio/test_dset_2.wav
0.080459595,-554685,170.76253968253968,template_2,sample_audio/test_dset_2.wav
0.0786334,-554509,170.7705215419501,template_2,sample_audio/test_dset_2.wav
0.07820229,-554647,170.76426303854876,template_2,sample_audio/test_dset_2.wav
0.07791398,-554651,170.76408163265307,template_2,sample_audio/test_dset_2.wav
0.07768092,-554618,170.76557823129252,template_2,sample_audio/test_dset_2.wav
0.07734277,-554613,170.76580498866213,template_2,sample_audio/test_dset_2.wav
0.07690292,-554483,170.77170068027212,template_2,sample_audio/test_dset_2.wav
0.0762874,-554682,170.76267573696146,template_2,sample_audio/test_dset_2.wav
0.07594501,-554686,170.76249433106577,template_2,sample_audio/test_dset_2.wav
0.075275876,-554413,170.7748752834467,template_2,sample_audio/test_dset_2.wav
0.074905336,-554586,170.76702947845806,template_2,sample_audio/test_dset_2.wav
0.074779525,-554412,170.77492063492065,template_2,sample_audio/test_dset_2.wav
0.072564,-554414,170.7748299319728,template_2,sample_audio/test_dset_2.wav
0.07233597,-554646,170.76430839002268,template_2,sample_audio/test_dset_2.wav
0.07229755,-554443,170.77351473922903,template_2,sample_audio/test_dset_2.wav
0.07202962,-554450,170.77319727891157,template_2,sample_audio/test_dset_2.wav
0.071913965,-554681,170.76272108843537,template_2,sample_audio/test_dset_2.wav
0.07183922,-554476,170.77201814058958,template_2,sample_audio/test_dset_2.wav
0.07106106,-554411,170.77496598639456,template_2,sample_audio/test_dset_2.wav
0.07086937,-554687,170.76244897959182,template_2,sample_audio/test_dset_2.wav
0.07003239,-554652,170.76403628117913,template_2,sample_audio/test_dset_2.wav
0.069543555,-554517,170.77015873015873,template_2,sample_audio/test_dset_2.wav
0.068670064,-554619,170.7655328798186,template_2,sample_audio/test_dset_2.wav
0.068544775,-554541,170.76907029478457,template_2,sample_audio/test_dset_2.wav
0.068157524,-554552,170.76857142857142,template_2,sample_audio/test_dset_2.wav
0.0679029,-554612,170.76585034013604,template_2,sample_audio/test_dset_2.wav
0.067245625,-554415,170.77478458049887,template_2,sample_audio/test_dset_2.wav
